ID, start, start-shifted, finish, finish-shifted, elapsed, succeeded
1, 1566722018720, 0, 1566722019106, 386, 386, true
2, 1566722018720, 0, 1566722019131, 411, 411, true
3, 1566722018720, 0, 1566722019117, 397, 397, true
4, 1566722018720, 0, 1566722019106, 386, 386, true
5, 1566722018720, 0, 1566722019120, 400, 400, true
6, 1566722018721, 1, 1566722019100, 380, 379, true
7, 1566722018776, 56, 1566722019100, 380, 324, true
8, 1566722018816, 96, 1566722019100, 380, 284, true
9, 1566722018820, 100, 1566722019098, 378, 278, true
10, 1566722018821, 101, 1566722019100, 380, 279, true
11, 1566722018822, 102, 1566722019099, 379, 277, true
12, 1566722018824, 104, 1566722019099, 379, 275, true
13, 1566722018825, 105, 1566722019099, 379, 274, true
14, 1566722018826, 106, 1566722019098, 378, 272, true
15, 1566722018827, 107, 1566722019104, 384, 277, true
16, 1566722018828, 108, 1566722019099, 379, 271, true
17, 1566722018845, 125, 1566722019100, 380, 255, true
18, 1566722018862, 142, 1566722019105, 385, 243, true
19, 1566722018880, 160, 1566722019103, 383, 223, true
20, 1566722018895, 175, 1566722019103, 383, 208, true
21, 1566722018899, 179, 1566722019105, 385, 206, true
22, 1566722018901, 181, 1566722019110, 390, 209, true
23, 1566722018901, 181, 1566722019110, 390, 209, true
24, 1566722018903, 183, 1566722019110, 390, 207, true
25, 1566722018904, 184, 1566722019110, 390, 206, true
26, 1566722018905, 185, 1566722019112, 392, 207, true
27, 1566722018906, 186, 1566722019110, 390, 204, true
28, 1566722018907, 187, 1566722019113, 393, 206, true
29, 1566722018907, 187, 1566722019112, 392, 205, true
30, 1566722018909, 189, 1566722019114, 394, 205, true
31, 1566722018909, 189, 1566722019114, 394, 205, true
32, 1566722018911, 191, 1566722019116, 396, 205, true
33, 1566722018911, 191, 1566722019115, 395, 204, true
34, 1566722018912, 192, 1566722019116, 396, 204, true
35, 1566722018914, 194, 1566722019122, 402, 208, true
36, 1566722018914, 194, 1566722019117, 397, 203, true
37, 1566722018916, 196, 1566722019120, 400, 204, true
38, 1566722018917, 197, 1566722019120, 400, 203, true
39, 1566722018918, 198, 1566722019122, 402, 204, true
40, 1566722018918, 198, 1566722019122, 402, 204, true
41, 1566722018920, 200, 1566722019128, 408, 208, true
42, 1566722018920, 200, 1566722019127, 407, 207, true
43, 1566722018921, 201, 1566722019127, 407, 206, true
44, 1566722018922, 202, 1566722019129, 409, 207, true
45, 1566722018924, 204, 1566722019129, 409, 205, true
46, 1566722018924, 204, 1566722019128, 408, 204, true
47, 1566722018926, 206, 1566722019135, 415, 209, true
48, 1566722018926, 206, 1566722019135, 415, 209, true
49, 1566722018928, 208, 1566722019135, 415, 207, true
50, 1566722018928, 208, 1566722019136, 416, 208, true
51, 1566722018930, 210, 1566722019137, 417, 207, true
52, 1566722018930, 210, 1566722019137, 417, 207, true
53, 1566722018931, 211, 1566722019139, 419, 208, true
54, 1566722018932, 212, 1566722019137, 417, 205, true
55, 1566722018934, 214, 1566722019139, 419, 205, true
56, 1566722018934, 214, 1566722019139, 419, 205, true
57, 1566722018936, 216, 1566722019140, 420, 204, true
58, 1566722018938, 218, 1566722019143, 423, 205, true
59, 1566722018938, 218, 1566722019142, 422, 204, true
60, 1566722018939, 219, 1566722019144, 424, 205, true
61, 1566722018940, 220, 1566722019144, 424, 204, true
62, 1566722018942, 222, 1566722019147, 427, 205, true
63, 1566722018942, 222, 1566722019148, 428, 206, true
64, 1566722018943, 223, 1566722019148, 428, 205, true
65, 1566722018944, 224, 1566722019149, 429, 205, true
66, 1566722018946, 226, 1566722019153, 433, 207, true
67, 1566722018946, 226, 1566722019153, 433, 207, true
68, 1566722018948, 228, 1566722019154, 434, 206, true
69, 1566722018948, 228, 1566722019155, 435, 207, true
70, 1566722018950, 230, 1566722019155, 435, 205, true
71, 1566722018951, 231, 1566722019154, 434, 203, true
72, 1566722018952, 232, 1566722019156, 436, 204, true
73, 1566722018952, 232, 1566722019156, 436, 204, true
74, 1566722018954, 234, 1566722019162, 442, 208, true
75, 1566722018954, 234, 1566722019163, 443, 209, true
76, 1566722018956, 236, 1566722019160, 440, 204, true
77, 1566722018957, 237, 1566722019160, 440, 203, true
78, 1566722018958, 238, 1566722019162, 442, 204, true
79, 1566722018959, 239, 1566722019163, 443, 204, true
80, 1566722018960, 240, 1566722019165, 445, 205, true
81, 1566722018961, 241, 1566722019165, 445, 204, true
82, 1566722018962, 242, 1566722019169, 449, 207, true
83, 1566722018963, 243, 1566722019169, 449, 206, true
84, 1566722018964, 244, 1566722019168, 448, 204, true
85, 1566722018965, 245, 1566722019169, 449, 204, true
86, 1566722018966, 246, 1566722019171, 451, 205, true
87, 1566722018967, 247, 1566722019172, 452, 205, true
88, 1566722018968, 248, 1566722019174, 454, 206, true
89, 1566722018969, 249, 1566722019175, 455, 206, true
90, 1566722018971, 251, 1566722019176, 456, 205, true
91, 1566722018971, 251, 1566722019176, 456, 205, true
92, 1566722018973, 253, 1566722019182, 462, 209, true
93, 1566722018974, 254, 1566722019182, 462, 208, true
94, 1566722018975, 255, 1566722019182, 462, 207, true
95, 1566722018976, 256, 1566722019182, 462, 206, true
96, 1566722018977, 257, 1566722019182, 462, 205, true
97, 1566722018978, 258, 1566722019183, 463, 205, true
98, 1566722018979, 259, 1566722019189, 469, 210, true
99, 1566722018980, 260, 1566722019184, 464, 204, true
100, 1566722018981, 261, 1566722019189, 469, 208, true
101, 1566722018981, 261, 1566722019189, 469, 208, true
102, 1566722018983, 263, 1566722019189, 469, 206, true
103, 1566722018984, 264, 1566722019191, 471, 207, true
104, 1566722018986, 266, 1566722019195, 475, 209, true
105, 1566722018986, 266, 1566722019192, 472, 206, true
106, 1566722018988, 268, 1566722019197, 477, 209, true
107, 1566722018988, 268, 1566722019192, 472, 204, true
108, 1566722018990, 270, 1566722019204, 484, 214, true
109, 1566722018990, 270, 1566722019204, 484, 214, true
110, 1566722018992, 272, 1566722019203, 483, 211, true
111, 1566722018993, 273, 1566722019203, 483, 210, true
112, 1566722019001, 281, 1566722019205, 485, 204, true
113, 1566722019003, 283, 1566722019212, 492, 209, true
114, 1566722019004, 284, 1566722019209, 489, 205, true
115, 1566722019006, 286, 1566722019212, 492, 206, true
116, 1566722019006, 286, 1566722019217, 497, 211, true
117, 1566722019008, 288, 1566722019217, 497, 209, true
118, 1566722019009, 289, 1566722019217, 497, 208, true
119, 1566722019011, 291, 1566722019216, 496, 205, true
120, 1566722019011, 291, 1566722019216, 496, 205, true
121, 1566722019013, 293, 1566722019218, 498, 205, true
122, 1566722019013, 293, 1566722019217, 497, 204, true
123, 1566722019015, 295, 1566722019228, 508, 213, true
124, 1566722019015, 295, 1566722019218, 498, 203, true
125, 1566722019017, 297, 1566722019223, 503, 206, true
126, 1566722019017, 297, 1566722019222, 502, 205, true
127, 1566722019019, 299, 1566722019230, 510, 211, true
128, 1566722019019, 299, 1566722019230, 510, 211, true
129, 1566722019022, 302, 1566722019228, 508, 206, true
130, 1566722019022, 302, 1566722019230, 510, 208, true
131, 1566722019024, 304, 1566722019229, 509, 205, true
132, 1566722019024, 304, 1566722019229, 509, 205, true
133, 1566722019029, 309, 1566722019236, 516, 207, true
134, 1566722019030, 310, 1566722019234, 514, 204, true
135, 1566722019037, 317, 1566722019241, 521, 204, true
136, 1566722019039, 319, 1566722019245, 525, 206, true
137, 1566722019041, 321, 1566722019246, 526, 205, true
138, 1566722019041, 321, 1566722019245, 525, 204, true
139, 1566722019043, 323, 1566722019252, 532, 209, true
140, 1566722019044, 324, 1566722019255, 535, 211, true
141, 1566722019045, 325, 1566722019255, 535, 210, true
142, 1566722019048, 328, 1566722019259, 539, 211, true
143, 1566722019049, 329, 1566722019260, 540, 211, true
144, 1566722019050, 330, 1566722019257, 537, 207, true
145, 1566722019051, 331, 1566722019255, 535, 204, true
146, 1566722019054, 334, 1566722019260, 540, 206, true
147, 1566722019056, 336, 1566722019264, 544, 208, true
148, 1566722019060, 340, 1566722019264, 544, 204, true
149, 1566722019062, 342, 1566722019267, 547, 205, true
150, 1566722019065, 345, 1566722019269, 549, 204, true
151, 1566722019067, 347, 1566722019273, 553, 206, true
152, 1566722019068, 348, 1566722019276, 556, 208, true
153, 1566722019068, 348, 1566722019275, 555, 207, true
154, 1566722019071, 351, 1566722019275, 555, 204, true
155, 1566722019073, 353, 1566722019278, 558, 205, true
156, 1566722019073, 353, 1566722019282, 562, 209, true
157, 1566722019074, 354, 1566722019282, 562, 208, true
158, 1566722019076, 356, 1566722019282, 562, 206, true
159, 1566722019077, 357, 1566722019282, 562, 205, true
160, 1566722019078, 358, 1566722019284, 564, 206, true
161, 1566722019079, 359, 1566722019283, 563, 204, true
162, 1566722019080, 360, 1566722019312, 592, 232, true
163, 1566722019081, 361, 1566722019313, 593, 232, true
164, 1566722019082, 362, 1566722019307, 587, 225, true
165, 1566722019083, 363, 1566722019307, 587, 224, true
166, 1566722019084, 364, 1566722019312, 592, 228, true
167, 1566722019085, 365, 1566722019296, 576, 211, true
168, 1566722019088, 368, 1566722019313, 593, 225, true
169, 1566722019132, 412, 1566722019339, 619, 207, true
170, 1566722019140, 420, 1566722019348, 628, 208, true
171, 1566722019140, 420, 1566722019362, 642, 222, true
172, 1566722019142, 422, 1566722019363, 643, 221, true
173, 1566722019145, 425, 1566722019362, 642, 217, true
174, 1566722019151, 431, 1566722019362, 642, 211, true
175, 1566722019166, 446, 1566722019376, 656, 210, true
176, 1566722019172, 452, 1566722019379, 659, 207, true
177, 1566722019177, 457, 1566722019381, 661, 204, true
178, 1566722019179, 459, 1566722019382, 662, 203, true
179, 1566722019185, 465, 1566722019392, 672, 207, true
180, 1566722019187, 467, 1566722019393, 673, 206, true
181, 1566722019193, 473, 1566722019397, 677, 204, true
182, 1566722019195, 475, 1566722019402, 682, 207, true
183, 1566722019198, 478, 1566722019402, 682, 204, true
184, 1566722019201, 481, 1566722019407, 687, 206, true
185, 1566722019206, 486, 1566722019411, 691, 205, true
186, 1566722019208, 488, 1566722019412, 692, 204, true
187, 1566722019210, 490, 1566722019414, 694, 204, true
188, 1566722019213, 493, 1566722019422, 702, 209, true
189, 1566722019214, 494, 1566722019422, 702, 208, true
190, 1566722019220, 500, 1566722019423, 703, 203, true
191, 1566722019232, 512, 1566722019440, 720, 208, true
192, 1566722019234, 514, 1566722019440, 720, 206, true
193, 1566722019237, 517, 1566722019441, 721, 204, true
194, 1566722019238, 518, 1566722019441, 721, 203, true
195, 1566722019239, 519, 1566722019443, 723, 204, true
196, 1566722019242, 522, 1566722019448, 728, 206, true
197, 1566722019242, 522, 1566722019448, 728, 206, true
198, 1566722019243, 523, 1566722019448, 728, 205, true
199, 1566722019246, 526, 1566722019449, 729, 203, true
200, 1566722019248, 528, 1566722019451, 731, 203, true
201, 1566722019249, 529, 1566722019454, 734, 205, true
202, 1566722019251, 531, 1566722019457, 737, 206, true
203, 1566722019253, 533, 1566722019464, 744, 211, true
204, 1566722019257, 537, 1566722019464, 744, 207, true
205, 1566722019261, 541, 1566722019464, 744, 203, true
206, 1566722019262, 542, 1566722019468, 748, 206, true
207, 1566722019265, 545, 1566722019471, 751, 206, true
208, 1566722019268, 548, 1566722019473, 753, 205, true
209, 1566722019270, 550, 1566722019473, 753, 203, true
210, 1566722019271, 551, 1566722019475, 755, 204, true
211, 1566722019273, 553, 1566722019479, 759, 206, true
212, 1566722019276, 556, 1566722019482, 762, 206, true
213, 1566722019277, 557, 1566722019482, 762, 205, true
214, 1566722019279, 559, 1566722019482, 762, 203, true
215, 1566722019279, 559, 1566722019482, 762, 203, true
216, 1566722019280, 560, 1566722019486, 766, 206, true
217, 1566722019280, 560, 1566722019486, 766, 206, true
218, 1566722019284, 564, 1566722019488, 768, 204, true
219, 1566722019284, 564, 1566722019492, 772, 208, true
220, 1566722019285, 565, 1566722019489, 769, 204, true
221, 1566722019287, 567, 1566722019496, 776, 209, true
222, 1566722019287, 567, 1566722019495, 775, 208, true
223, 1566722019287, 567, 1566722019496, 776, 209, true
224, 1566722019288, 568, 1566722019492, 772, 204, true
225, 1566722019289, 569, 1566722019495, 775, 206, true
226, 1566722019290, 570, 1566722019496, 776, 206, true
227, 1566722019291, 571, 1566722019497, 777, 206, true
228, 1566722019292, 572, 1566722019497, 777, 205, true
229, 1566722019293, 573, 1566722019497, 777, 204, true
230, 1566722019294, 574, 1566722019498, 778, 204, true
231, 1566722019295, 575, 1566722019502, 782, 207, true
232, 1566722019297, 577, 1566722019502, 782, 205, true
233, 1566722019297, 577, 1566722019502, 782, 205, true
234, 1566722019298, 578, 1566722019502, 782, 204, true
235, 1566722019299, 579, 1566722019514, 794, 215, true
236, 1566722019301, 581, 1566722019525, 805, 224, true
237, 1566722019301, 581, 1566722019524, 804, 223, true
238, 1566722019302, 582, 1566722019525, 805, 223, true
239, 1566722019302, 582, 1566722019523, 803, 221, true
240, 1566722019303, 583, 1566722019523, 803, 220, true
241, 1566722019303, 583, 1566722019525, 805, 222, true
242, 1566722019304, 584, 1566722019512, 792, 208, true
243, 1566722019305, 585, 1566722019529, 809, 224, true
244, 1566722019305, 585, 1566722019528, 808, 223, true
245, 1566722019307, 587, 1566722019534, 814, 227, true
246, 1566722019308, 588, 1566722019532, 812, 224, true
247, 1566722019308, 588, 1566722019530, 810, 222, true
248, 1566722019309, 589, 1566722019535, 815, 226, true
249, 1566722019309, 589, 1566722019530, 810, 221, true
250, 1566722019310, 590, 1566722019534, 814, 224, true
251, 1566722019312, 592, 1566722019529, 809, 217, true
252, 1566722019313, 593, 1566722019536, 816, 223, true
253, 1566722019314, 594, 1566722019532, 812, 218, true
254, 1566722019314, 594, 1566722019529, 809, 215, true
255, 1566722019314, 594, 1566722019529, 809, 215, true
256, 1566722019315, 595, 1566722019536, 816, 221, true
257, 1566722019315, 595, 1566722019533, 813, 218, true
258, 1566722019316, 596, 1566722019533, 813, 217, true
259, 1566722019317, 597, 1566722019530, 810, 213, true
260, 1566722019318, 598, 1566722019535, 815, 217, true
261, 1566722019318, 598, 1566722019529, 809, 211, true
262, 1566722019320, 600, 1566722019534, 814, 214, true
263, 1566722019323, 603, 1566722019531, 811, 208, true
264, 1566722019325, 605, 1566722019535, 815, 210, true
265, 1566722019326, 606, 1566722019535, 815, 209, true
266, 1566722019327, 607, 1566722019535, 815, 208, true
267, 1566722019328, 608, 1566722019535, 815, 207, true
268, 1566722019329, 609, 1566722019536, 816, 207, true
269, 1566722019330, 610, 1566722019536, 816, 206, true
270, 1566722019332, 612, 1566722019542, 822, 210, true
271, 1566722019333, 613, 1566722019542, 822, 209, true
272, 1566722019335, 615, 1566722019542, 822, 207, true
273, 1566722019337, 617, 1566722019541, 821, 204, true
274, 1566722019337, 617, 1566722019541, 821, 204, true
275, 1566722019340, 620, 1566722019545, 825, 205, true
276, 1566722019340, 620, 1566722019545, 825, 205, true
277, 1566722019341, 621, 1566722019545, 825, 204, true
278, 1566722019342, 622, 1566722019546, 826, 204, true
279, 1566722019343, 623, 1566722019548, 828, 205, true
280, 1566722019344, 624, 1566722019548, 828, 204, true
281, 1566722019346, 626, 1566722019555, 835, 209, true
282, 1566722019346, 626, 1566722019549, 829, 203, true
283, 1566722019349, 629, 1566722019553, 833, 204, true
284, 1566722019349, 629, 1566722019554, 834, 205, true
285, 1566722019350, 630, 1566722019553, 833, 203, true
286, 1566722019351, 631, 1566722019562, 842, 211, true
287, 1566722019352, 632, 1566722019562, 842, 210, true
288, 1566722019353, 633, 1566722019563, 843, 210, true
289, 1566722019354, 634, 1566722019563, 843, 209, true
290, 1566722019355, 635, 1566722019564, 844, 209, true
291, 1566722019356, 636, 1566722019564, 844, 208, true
292, 1566722019358, 638, 1566722019566, 846, 208, true
293, 1566722019359, 639, 1566722019565, 845, 206, true
294, 1566722019360, 640, 1566722019569, 849, 209, true
295, 1566722019364, 644, 1566722019569, 849, 205, true
296, 1566722019364, 644, 1566722019569, 849, 205, true
297, 1566722019365, 645, 1566722019572, 852, 207, true
298, 1566722019366, 646, 1566722019572, 852, 206, true
299, 1566722019367, 647, 1566722019572, 852, 205, true
300, 1566722019369, 649, 1566722019574, 854, 205, true
301, 1566722019369, 649, 1566722019574, 854, 205, true
302, 1566722019370, 650, 1566722019574, 854, 204, true
303, 1566722019372, 652, 1566722019576, 856, 204, true
304, 1566722019372, 652, 1566722019576, 856, 204, true
305, 1566722019374, 654, 1566722019579, 859, 205, true
306, 1566722019374, 654, 1566722019578, 858, 204, true
307, 1566722019376, 656, 1566722019579, 859, 203, true
308, 1566722019377, 657, 1566722019583, 863, 206, true
309, 1566722019378, 658, 1566722019583, 863, 205, true
310, 1566722019380, 660, 1566722019584, 864, 204, true
311, 1566722019382, 662, 1566722019588, 868, 206, true
312, 1566722019382, 662, 1566722019588, 868, 206, true
313, 1566722019383, 663, 1566722019588, 868, 205, true
314, 1566722019383, 663, 1566722019589, 869, 206, true
315, 1566722019385, 665, 1566722019590, 870, 205, true
316, 1566722019386, 666, 1566722019590, 870, 204, true
317, 1566722019387, 667, 1566722019592, 872, 205, true
318, 1566722019388, 668, 1566722019594, 874, 206, true
319, 1566722019389, 669, 1566722019592, 872, 203, true
320, 1566722019389, 669, 1566722019593, 873, 204, true
321, 1566722019391, 671, 1566722019602, 882, 211, true
322, 1566722019394, 674, 1566722019602, 882, 208, true
323, 1566722019394, 674, 1566722019603, 883, 209, true
324, 1566722019395, 675, 1566722019599, 879, 204, true
325, 1566722019395, 675, 1566722019599, 879, 204, true
326, 1566722019398, 678, 1566722019603, 883, 205, true
327, 1566722019398, 678, 1566722019603, 883, 205, true
328, 1566722019399, 679, 1566722019603, 883, 204, true
329, 1566722019400, 680, 1566722019605, 885, 205, true
330, 1566722019404, 684, 1566722019607, 887, 203, true
331, 1566722019405, 685, 1566722019612, 892, 207, true
332, 1566722019408, 688, 1566722019612, 892, 204, true
333, 1566722019409, 689, 1566722019614, 894, 205, true
334, 1566722019413, 693, 1566722019616, 896, 203, true
335, 1566722019415, 695, 1566722019623, 903, 208, true
336, 1566722019416, 696, 1566722019622, 902, 206, true
337, 1566722019418, 698, 1566722019622, 902, 204, true
338, 1566722019420, 700, 1566722019633, 913, 213, true
339, 1566722019424, 704, 1566722019630, 910, 206, true
340, 1566722019425, 705, 1566722019631, 911, 206, true
341, 1566722019427, 707, 1566722019633, 913, 206, true
342, 1566722019429, 709, 1566722019635, 915, 206, true
343, 1566722019431, 711, 1566722019636, 916, 205, true
344, 1566722019433, 713, 1566722019643, 923, 210, true
345, 1566722019442, 722, 1566722019647, 927, 205, true
346, 1566722019444, 724, 1566722019648, 928, 204, true
347, 1566722019445, 725, 1566722019650, 930, 205, true
348, 1566722019450, 730, 1566722019657, 937, 207, true
349, 1566722019452, 732, 1566722019660, 940, 208, true
350, 1566722019453, 733, 1566722019661, 941, 208, true
351, 1566722019456, 736, 1566722019662, 942, 206, true
352, 1566722019458, 738, 1566722019665, 945, 207, true
353, 1566722019459, 739, 1566722019666, 946, 207, true
354, 1566722019461, 741, 1566722019666, 946, 205, true
355, 1566722019462, 742, 1566722019671, 951, 209, true
356, 1566722019465, 745, 1566722019671, 951, 206, true
357, 1566722019467, 747, 1566722019672, 952, 205, true
358, 1566722019469, 749, 1566722019692, 972, 223, true
359, 1566722019471, 751, 1566722019692, 972, 221, true
360, 1566722019474, 754, 1566722019691, 971, 217, true
361, 1566722019476, 756, 1566722019692, 972, 216, true
362, 1566722019477, 757, 1566722019691, 971, 214, true
363, 1566722019479, 759, 1566722019691, 971, 212, true
364, 1566722019483, 763, 1566722019690, 970, 207, true
365, 1566722019485, 765, 1566722019691, 971, 206, true
366, 1566722019487, 767, 1566722019694, 974, 207, true
367, 1566722019490, 770, 1566722019694, 974, 204, true
368, 1566722019493, 773, 1566722019700, 980, 207, true
369, 1566722019499, 779, 1566722019704, 984, 205, true
370, 1566722019503, 783, 1566722019708, 988, 205, true
371, 1566722019505, 785, 1566722019708, 988, 203, true
372, 1566722019506, 786, 1566722019711, 991, 205, true
373, 1566722019507, 787, 1566722019711, 991, 204, true
374, 1566722019509, 789, 1566722019713, 993, 204, true
375, 1566722019510, 790, 1566722019716, 996, 206, true
376, 1566722019513, 793, 1566722019716, 996, 203, true
377, 1566722019515, 795, 1566722019718, 998, 203, true
378, 1566722019517, 797, 1566722019722, 1002, 205, true
379, 1566722019519, 799, 1566722019726, 1006, 207, true
380, 1566722019521, 801, 1566722019726, 1006, 205, true
381, 1566722019526, 806, 1566722019731, 1011, 205, true
382, 1566722019551, 831, 1566722019757, 1037, 206, true
383, 1566722019570, 850, 1566722019781, 1061, 211, true
384, 1566722019577, 857, 1566722019785, 1065, 208, true
385, 1566722019580, 860, 1566722019788, 1068, 208, true
386, 1566722019584, 864, 1566722019788, 1068, 204, true
387, 1566722019586, 866, 1566722019795, 1075, 209, true
388, 1566722019591, 871, 1566722019795, 1075, 204, true
389, 1566722019595, 875, 1566722019802, 1082, 207, true
390, 1566722019596, 876, 1566722019801, 1081, 205, true
391, 1566722019598, 878, 1566722019802, 1082, 204, true
392, 1566722019600, 880, 1566722019803, 1083, 203, true
393, 1566722019606, 886, 1566722019814, 1094, 208, true
394, 1566722019608, 888, 1566722019815, 1095, 207, true
395, 1566722019610, 890, 1566722019815, 1095, 205, true
396, 1566722019611, 891, 1566722019815, 1095, 204, true
397, 1566722019614, 894, 1566722019817, 1097, 203, true
398, 1566722019616, 896, 1566722019819, 1099, 203, true
399, 1566722019616, 896, 1566722019824, 1104, 208, true
400, 1566722019617, 897, 1566722019824, 1104, 207, true
401, 1566722019619, 899, 1566722019824, 1104, 205, true
402, 1566722019619, 899, 1566722019824, 1104, 205, true
403, 1566722019620, 900, 1566722019828, 1108, 208, true
404, 1566722019623, 903, 1566722019827, 1107, 204, true
405, 1566722019625, 905, 1566722019832, 1112, 207, true
406, 1566722019627, 907, 1566722019830, 1110, 203, true
407, 1566722019628, 908, 1566722019832, 1112, 204, true
408, 1566722019631, 911, 1566722019834, 1114, 203, true
409, 1566722019633, 913, 1566722019841, 1121, 208, true
410, 1566722019633, 913, 1566722019838, 1118, 205, true
411, 1566722019634, 914, 1566722019838, 1118, 204, true
412, 1566722019636, 916, 1566722019841, 1121, 205, true
413, 1566722019636, 916, 1566722019841, 1121, 205, true
414, 1566722019638, 918, 1566722019841, 1121, 203, true
415, 1566722019639, 919, 1566722019849, 1129, 210, true
416, 1566722019641, 921, 1566722019849, 1129, 208, true
417, 1566722019648, 928, 1566722019854, 1134, 206, true
418, 1566722019651, 931, 1566722019855, 1135, 204, true
419, 1566722019652, 932, 1566722019947, 1227, 295, true
420, 1566722019652, 932, 1566722019948, 1228, 296, true
421, 1566722019652, 932, 1566722019947, 1227, 295, true
422, 1566722019653, 933, 1566722019857, 1137, 204, true
423, 1566722019653, 933, 1566722019947, 1227, 294, true
424, 1566722019653, 933, 1566722019948, 1228, 295, true
425, 1566722019653, 933, 1566722019948, 1228, 295, true
426, 1566722019654, 934, 1566722019947, 1227, 293, true
427, 1566722019654, 934, 1566722019948, 1228, 294, true
428, 1566722019654, 934, 1566722019948, 1228, 294, true
429, 1566722019655, 935, 1566722019948, 1228, 293, true
430, 1566722019660, 940, 1566722019947, 1227, 287, true
431, 1566722019662, 942, 1566722019946, 1226, 284, true
432, 1566722019663, 943, 1566722019946, 1226, 283, true
433, 1566722019664, 944, 1566722019946, 1226, 282, true
434, 1566722019667, 947, 1566722019944, 1224, 277, true
435, 1566722019667, 947, 1566722019946, 1226, 279, true
436, 1566722019667, 947, 1566722019946, 1226, 279, true
437, 1566722019668, 948, 1566722019932, 1212, 264, true
438, 1566722019668, 948, 1566722019939, 1219, 271, true
439, 1566722019670, 950, 1566722019939, 1219, 269, true
440, 1566722019689, 969, 1566722019908, 1188, 219, true
441, 1566722019701, 981, 1566722019911, 1191, 210, true
442, 1566722019701, 981, 1566722019910, 1190, 209, true
443, 1566722019702, 982, 1566722019911, 1191, 209, true
444, 1566722019703, 983, 1566722019911, 1191, 208, true
445, 1566722019703, 983, 1566722019912, 1192, 209, true
446, 1566722019705, 985, 1566722019912, 1192, 207, true
447, 1566722019706, 986, 1566722019912, 1192, 206, true
448, 1566722019706, 986, 1566722019912, 1192, 206, true
449, 1566722019709, 989, 1566722019919, 1199, 210, true
450, 1566722019709, 989, 1566722019919, 1199, 210, true
451, 1566722019709, 989, 1566722019920, 1200, 211, true
452, 1566722019710, 990, 1566722019919, 1199, 209, true
453, 1566722019712, 992, 1566722019920, 1200, 208, true
454, 1566722019713, 993, 1566722019921, 1201, 208, true
455, 1566722019714, 994, 1566722019920, 1200, 206, true
456, 1566722019716, 996, 1566722019925, 1205, 209, true
457, 1566722019716, 996, 1566722019925, 1205, 209, true
458, 1566722019717, 997, 1566722019925, 1205, 208, true
459, 1566722019719, 999, 1566722019926, 1206, 207, true
460, 1566722019720, 1000, 1566722019931, 1211, 211, true
461, 1566722019720, 1000, 1566722019926, 1206, 206, true
462, 1566722019722, 1002, 1566722019932, 1212, 210, true
463, 1566722019723, 1003, 1566722019934, 1214, 211, true
464, 1566722019724, 1004, 1566722019936, 1216, 212, true
465, 1566722019724, 1004, 1566722019936, 1216, 212, true
466, 1566722019726, 1006, 1566722019936, 1216, 210, true
467, 1566722019726, 1006, 1566722019935, 1215, 209, true
468, 1566722019727, 1007, 1566722019934, 1214, 207, true
469, 1566722019727, 1007, 1566722019934, 1214, 207, true
470, 1566722019728, 1008, 1566722019935, 1215, 207, true
471, 1566722019729, 1009, 1566722019936, 1216, 207, true
472, 1566722019731, 1011, 1566722019936, 1216, 205, true
473, 1566722019732, 1012, 1566722019938, 1218, 206, true
474, 1566722019733, 1013, 1566722019939, 1219, 206, true
475, 1566722019734, 1014, 1566722019944, 1224, 210, true
476, 1566722019735, 1015, 1566722019945, 1225, 210, true
477, 1566722019736, 1016, 1566722019945, 1225, 209, true
478, 1566722019737, 1017, 1566722019945, 1225, 208, true
479, 1566722019738, 1018, 1566722019945, 1225, 207, true
480, 1566722019739, 1019, 1566722019945, 1225, 206, true
481, 1566722019741, 1021, 1566722019946, 1226, 205, true
482, 1566722019742, 1022, 1566722019954, 1234, 212, true
483, 1566722019742, 1022, 1566722019954, 1234, 212, true
484, 1566722019743, 1023, 1566722019954, 1234, 211, true
485, 1566722019745, 1025, 1566722019972, 1252, 227, true
486, 1566722019745, 1025, 1566722019954, 1234, 209, true
487, 1566722019747, 1027, 1566722019957, 1237, 210, true
488, 1566722019749, 1029, 1566722019957, 1237, 208, true
489, 1566722019750, 1030, 1566722019957, 1237, 207, true
490, 1566722019751, 1031, 1566722019956, 1236, 205, true
491, 1566722019752, 1032, 1566722019958, 1238, 206, true
492, 1566722019753, 1033, 1566722019958, 1238, 205, true
493, 1566722019754, 1034, 1566722019958, 1238, 204, true
494, 1566722019755, 1035, 1566722019961, 1241, 206, true
495, 1566722019756, 1036, 1566722019962, 1242, 206, true
496, 1566722019757, 1037, 1566722019962, 1242, 205, true
497, 1566722019758, 1038, 1566722019966, 1246, 208, true
498, 1566722019759, 1039, 1566722019966, 1246, 207, true
499, 1566722019760, 1040, 1566722019969, 1249, 209, true
500, 1566722019761, 1041, 1566722019968, 1248, 207, true
501, 1566722019761, 1041, 1566722019968, 1248, 207, true
502, 1566722019762, 1042, 1566722019966, 1246, 204, true
503, 1566722019764, 1044, 1566722019970, 1250, 206, true
504, 1566722019764, 1044, 1566722019971, 1251, 207, true
505, 1566722019766, 1046, 1566722019975, 1255, 209, true
506, 1566722019766, 1046, 1566722019974, 1254, 208, true
507, 1566722019768, 1048, 1566722019974, 1254, 206, true
508, 1566722019769, 1049, 1566722019974, 1254, 205, true
509, 1566722019770, 1050, 1566722019974, 1254, 204, true
510, 1566722019771, 1051, 1566722019974, 1254, 203, true
