ID, start, start-shifted, finish, finish-shifted, elapsed, succeeded
77, 1566722082007, 249, 1566722082214, 456, 207, true
78, 1566722082008, 250, 1566722082214, 456, 206, true
79, 1566722082010, 252, 1566722082217, 459, 207, true
80, 1566722082010, 252, 1566722082217, 459, 207, true
81, 1566722082011, 253, 1566722082217, 459, 206, true
82, 1566722082013, 255, 1566722082221, 463, 208, true
83, 1566722082013, 255, 1566722082221, 463, 208, true
84, 1566722082015, 257, 1566722082219, 461, 204, true
85, 1566722082017, 259, 1566722082221, 463, 204, true
86, 1566722082018, 260, 1566722082227, 469, 209, true
87, 1566722082023, 265, 1566722082227, 469, 204, true
88, 1566722082025, 267, 1566722082230, 472, 205, true
89, 1566722082028, 270, 1566722082233, 475, 205, true
90, 1566722082029, 271, 1566722082239, 481, 210, true
91, 1566722082030, 272, 1566722082240, 482, 210, true
92, 1566722082032, 274, 1566722082239, 481, 207, true
93, 1566722082032, 274, 1566722082240, 482, 208, true
94, 1566722082034, 276, 1566722082244, 486, 210, true
95, 1566722082036, 278, 1566722082244, 486, 208, true
96, 1566722082037, 279, 1566722082243, 485, 206, true
97, 1566722082039, 281, 1566722082248, 490, 209, true
98, 1566722082041, 283, 1566722082250, 492, 209, true
99, 1566722082042, 284, 1566722082250, 492, 208, true
100, 1566722082044, 286, 1566722082255, 497, 211, true
101, 1566722082044, 286, 1566722082255, 497, 211, true
102, 1566722082046, 288, 1566722082256, 498, 210, true
103, 1566722082047, 289, 1566722082256, 498, 209, true
104, 1566722082048, 290, 1566722082257, 499, 209, true
105, 1566722082049, 291, 1566722082256, 498, 207, true
106, 1566722082051, 293, 1566722082257, 499, 206, true
107, 1566722082051, 293, 1566722082257, 499, 206, true
108, 1566722082053, 295, 1566722082259, 501, 206, true
109, 1566722082054, 296, 1566722082259, 501, 205, true
110, 1566722082056, 298, 1566722082265, 507, 209, true
111, 1566722082056, 298, 1566722082265, 507, 209, true
112, 1566722082058, 300, 1566722082266, 508, 208, true
113, 1566722082059, 301, 1566722082266, 508, 207, true
114, 1566722082061, 303, 1566722082267, 509, 206, true
115, 1566722082061, 303, 1566722082266, 508, 205, true
116, 1566722082064, 306, 1566722082270, 512, 206, true
117, 1566722082064, 306, 1566722082270, 512, 206, true
118, 1566722082066, 308, 1566722082274, 516, 208, true
119, 1566722082067, 309, 1566722082274, 516, 207, true
120, 1566722082068, 310, 1566722082274, 516, 206, true
121, 1566722082070, 312, 1566722082277, 519, 207, true
122, 1566722082071, 313, 1566722082278, 520, 207, true
123, 1566722082072, 314, 1566722082278, 520, 206, true
124, 1566722082074, 316, 1566722082281, 523, 207, true
125, 1566722082074, 316, 1566722082280, 522, 206, true
126, 1566722082076, 318, 1566722082280, 522, 204, true
127, 1566722082080, 322, 1566722082286, 528, 206, true
128, 1566722082083, 325, 1566722082289, 531, 206, true
129, 1566722082086, 328, 1566722082292, 534, 206, true
130, 1566722082089, 331, 1566722082294, 536, 205, true
131, 1566722082093, 335, 1566722082297, 539, 204, true
132, 1566722082095, 337, 1566722082304, 546, 209, true
133, 1566722082098, 340, 1566722082304, 546, 206, true
134, 1566722082100, 342, 1566722082306, 548, 206, true
135, 1566722082103, 345, 1566722082308, 550, 205, true
136, 1566722082106, 348, 1566722082313, 555, 207, true
137, 1566722082109, 351, 1566722082313, 555, 204, true
138, 1566722082111, 353, 1566722082316, 558, 205, true
139, 1566722082112, 354, 1566722082318, 560, 206, true
140, 1566722082114, 356, 1566722082319, 561, 205, true
141, 1566722082115, 357, 1566722082319, 561, 204, true
142, 1566722082118, 360, 1566722082322, 564, 204, true
143, 1566722082122, 364, 1566722082330, 572, 208, true
144, 1566722082123, 365, 1566722082330, 572, 207, true
145, 1566722082124, 366, 1566722082330, 572, 206, true
146, 1566722082127, 369, 1566722082335, 577, 208, true
147, 1566722082129, 371, 1566722082348, 590, 219, true
148, 1566722082209, 451, 1566722082417, 659, 208, true
149, 1566722082215, 457, 1566722082421, 663, 206, true
150, 1566722082225, 467, 1566722082432, 674, 207, true
151, 1566722082228, 470, 1566722082432, 674, 204, true
152, 1566722082231, 473, 1566722082436, 678, 205, true
153, 1566722082234, 476, 1566722082437, 679, 203, true
154, 1566722082235, 477, 1566722082441, 683, 206, true
155, 1566722082237, 479, 1566722082443, 685, 206, true
156, 1566722082241, 483, 1566722082450, 692, 209, true
157, 1566722082245, 487, 1566722082450, 692, 205, true
158, 1566722082248, 490, 1566722082452, 694, 204, true
159, 1566722082251, 493, 1566722082454, 696, 203, true
160, 1566722082261, 503, 1566722082465, 707, 204, true
161, 1566722082268, 510, 1566722082473, 715, 205, true
162, 1566722082271, 513, 1566722082480, 722, 209, true
163, 1566722082275, 517, 1566722082482, 724, 207, true
164, 1566722082283, 525, 1566722082491, 733, 208, true
165, 1566722082284, 526, 1566722082490, 732, 206, true
166, 1566722082287, 529, 1566722082491, 733, 204, true
167, 1566722082289, 531, 1566722082497, 739, 208, true
168, 1566722082292, 534, 1566722082497, 739, 205, true
169, 1566722082295, 537, 1566722082500, 742, 205, true
170, 1566722082297, 539, 1566722082503, 745, 206, true
171, 1566722082300, 542, 1566722082505, 747, 205, true
172, 1566722082304, 546, 1566722082508, 750, 204, true
173, 1566722082307, 549, 1566722082510, 752, 203, true
174, 1566722082309, 551, 1566722082517, 759, 208, true
175, 1566722082311, 553, 1566722082517, 759, 206, true
176, 1566722082313, 555, 1566722082518, 760, 205, true
177, 1566722082316, 558, 1566722082521, 763, 205, true
178, 1566722082320, 562, 1566722082524, 766, 204, true
179, 1566722082323, 565, 1566722082526, 768, 203, true
180, 1566722082327, 569, 1566722082534, 776, 207, true
181, 1566722082327, 569, 1566722082533, 775, 206, true
182, 1566722082330, 572, 1566722082540, 782, 210, true
183, 1566722082331, 573, 1566722082540, 782, 209, true
184, 1566722082331, 573, 1566722082539, 781, 208, true
185, 1566722082332, 574, 1566722082539, 781, 207, true
186, 1566722082332, 574, 1566722082542, 784, 210, true
187, 1566722082333, 575, 1566722082542, 784, 209, true
188, 1566722082335, 577, 1566722082542, 784, 207, true
189, 1566722082336, 578, 1566722082542, 784, 206, true
190, 1566722082338, 580, 1566722082544, 786, 206, true
191, 1566722082338, 580, 1566722082544, 786, 206, true
192, 1566722082340, 582, 1566722082544, 786, 204, true
193, 1566722082341, 583, 1566722082547, 789, 206, true
194, 1566722082342, 584, 1566722082547, 789, 205, true
195, 1566722082343, 585, 1566722082550, 792, 207, true
196, 1566722082345, 587, 1566722082556, 798, 211, true
197, 1566722082345, 587, 1566722082556, 798, 211, true
198, 1566722082346, 588, 1566722082556, 798, 210, true
199, 1566722082349, 591, 1566722082556, 798, 207, true
200, 1566722082350, 592, 1566722082556, 798, 206, true
201, 1566722082350, 592, 1566722082556, 798, 206, true
202, 1566722082351, 593, 1566722082557, 799, 206, true
203, 1566722082353, 595, 1566722082559, 801, 206, true
204, 1566722082353, 595, 1566722082559, 801, 206, true
205, 1566722082355, 597, 1566722082559, 801, 204, true
206, 1566722082357, 599, 1566722082567, 809, 210, true
207, 1566722082357, 599, 1566722082562, 804, 205, true
208, 1566722082358, 600, 1566722082563, 805, 205, true
209, 1566722082360, 602, 1566722082567, 809, 207, true
210, 1566722082361, 603, 1566722082567, 809, 206, true
211, 1566722082362, 604, 1566722082567, 809, 205, true
212, 1566722082363, 605, 1566722082570, 812, 207, true
213, 1566722082364, 606, 1566722082570, 812, 206, true
214, 1566722082365, 607, 1566722082571, 813, 206, true
215, 1566722082367, 609, 1566722082571, 813, 204, true
216, 1566722082369, 611, 1566722082575, 817, 206, true
217, 1566722082370, 612, 1566722082575, 817, 205, true
218, 1566722082371, 613, 1566722082578, 820, 207, true
219, 1566722082373, 615, 1566722082578, 820, 205, true
220, 1566722082373, 615, 1566722082590, 832, 217, true
221, 1566722082375, 617, 1566722082590, 832, 215, true
222, 1566722082376, 618, 1566722082589, 831, 213, true
223, 1566722082377, 619, 1566722082589, 831, 212, true
224, 1566722082378, 620, 1566722082589, 831, 211, true
225, 1566722082379, 621, 1566722082587, 829, 208, true
226, 1566722082380, 622, 1566722082590, 832, 210, true
227, 1566722082381, 623, 1566722082590, 832, 209, true
228, 1566722082383, 625, 1566722082591, 833, 208, true
229, 1566722082384, 626, 1566722082591, 833, 207, true
230, 1566722082385, 627, 1566722082593, 835, 208, true
231, 1566722082386, 628, 1566722082593, 835, 207, true
232, 1566722082387, 629, 1566722082593, 835, 206, true
233, 1566722082388, 630, 1566722082593, 835, 205, true
234, 1566722082390, 632, 1566722082602, 844, 212, true
235, 1566722082391, 633, 1566722082601, 843, 210, true
236, 1566722082392, 634, 1566722082601, 843, 209, true
237, 1566722082393, 635, 1566722082602, 844, 209, true
238, 1566722082394, 636, 1566722082601, 843, 207, true
239, 1566722082395, 637, 1566722082602, 844, 207, true
240, 1566722082397, 639, 1566722082604, 846, 207, true
241, 1566722082397, 639, 1566722082604, 846, 207, true
242, 1566722082399, 641, 1566722082604, 846, 205, true
243, 1566722082399, 641, 1566722082604, 846, 205, true
244, 1566722082401, 643, 1566722082609, 851, 208, true
245, 1566722082402, 644, 1566722082608, 850, 206, true
246, 1566722082403, 645, 1566722082608, 850, 205, true
247, 1566722082405, 647, 1566722082616, 858, 211, true
248, 1566722082405, 647, 1566722082615, 857, 210, true
249, 1566722082406, 648, 1566722082615, 857, 209, true
250, 1566722082407, 649, 1566722082612, 854, 205, true
251, 1566722082408, 650, 1566722082615, 857, 207, true
252, 1566722082410, 652, 1566722082616, 858, 206, true
253, 1566722082410, 652, 1566722082616, 858, 206, true
254, 1566722082411, 653, 1566722082616, 858, 205, true
255, 1566722082413, 655, 1566722082620, 862, 207, true
256, 1566722082414, 656, 1566722082619, 861, 205, true
257, 1566722082415, 657, 1566722082619, 861, 204, true
258, 1566722082418, 660, 1566722082628, 870, 210, true
259, 1566722082418, 660, 1566722082632, 874, 214, true
260, 1566722082419, 661, 1566722082628, 870, 209, true
261, 1566722082420, 662, 1566722082628, 870, 208, true
262, 1566722082423, 665, 1566722082631, 873, 208, true
263, 1566722082423, 665, 1566722082632, 874, 209, true
264, 1566722082424, 666, 1566722082631, 873, 207, true
265, 1566722082425, 667, 1566722082632, 874, 207, true
266, 1566722082432, 674, 1566722082636, 878, 204, true
267, 1566722082433, 675, 1566722082639, 881, 206, true
268, 1566722082434, 676, 1566722082642, 884, 208, true
269, 1566722082437, 679, 1566722082644, 886, 207, true
270, 1566722082438, 680, 1566722082645, 887, 207, true
271, 1566722082438, 680, 1566722082647, 889, 209, true
272, 1566722082439, 681, 1566722082647, 889, 208, true
273, 1566722082440, 682, 1566722082647, 889, 207, true
274, 1566722082443, 685, 1566722082647, 889, 204, true
275, 1566722082444, 686, 1566722082649, 891, 205, true
276, 1566722082446, 688, 1566722082655, 897, 209, true
277, 1566722082446, 688, 1566722082655, 897, 209, true
278, 1566722082448, 690, 1566722082654, 896, 206, true
279, 1566722082451, 693, 1566722082656, 898, 205, true
280, 1566722082455, 697, 1566722082659, 901, 204, true
281, 1566722082457, 699, 1566722082661, 903, 204, true
282, 1566722082459, 701, 1566722082668, 910, 209, true
283, 1566722082461, 703, 1566722082668, 910, 207, true
284, 1566722082463, 705, 1566722082670, 912, 207, true
285, 1566722082467, 709, 1566722082670, 912, 203, true
286, 1566722082468, 710, 1566722082672, 914, 204, true
287, 1566722082471, 713, 1566722082678, 920, 207, true
288, 1566722082474, 716, 1566722082678, 920, 204, true
289, 1566722082476, 718, 1566722082683, 925, 207, true
290, 1566722082478, 720, 1566722082687, 929, 209, true
291, 1566722082483, 725, 1566722082691, 933, 208, true
292, 1566722082485, 727, 1566722082691, 933, 206, true
293, 1566722082487, 729, 1566722082693, 935, 206, true
294, 1566722082491, 733, 1566722082695, 937, 204, true
295, 1566722082493, 735, 1566722082700, 942, 207, true
296, 1566722082495, 737, 1566722082703, 945, 208, true
297, 1566722082498, 740, 1566722082704, 946, 206, true
298, 1566722082501, 743, 1566722082709, 951, 208, true
299, 1566722082503, 745, 1566722082707, 949, 204, true
300, 1566722082506, 748, 1566722082709, 951, 203, true
301, 1566722082508, 750, 1566722082715, 957, 207, true
302, 1566722082511, 753, 1566722082715, 957, 204, true
303, 1566722082513, 755, 1566722082721, 963, 208, true
304, 1566722082514, 756, 1566722082721, 963, 207, true
305, 1566722082519, 761, 1566722082722, 964, 203, true
306, 1566722082521, 763, 1566722082727, 969, 206, true
307, 1566722082524, 766, 1566722082733, 975, 209, true
308, 1566722082527, 769, 1566722082734, 976, 207, true
309, 1566722082528, 770, 1566722082734, 976, 206, true
310, 1566722082530, 772, 1566722082738, 980, 208, true
311, 1566722082535, 777, 1566722082738, 980, 203, true
312, 1566722082537, 779, 1566722082749, 991, 212, true
313, 1566722082548, 790, 1566722082753, 995, 205, true
314, 1566722082551, 793, 1566722082755, 997, 204, true
315, 1566722082552, 794, 1566722082763, 1005, 211, true
316, 1566722082560, 802, 1566722082772, 1014, 212, true
317, 1566722082564, 806, 1566722082772, 1014, 208, true
318, 1566722082573, 815, 1566722082777, 1019, 204, true
319, 1566722082576, 818, 1566722082780, 1022, 204, true
320, 1566722082578, 820, 1566722082794, 1036, 216, true
321, 1566722082579, 821, 1566722082796, 1038, 217, true
322, 1566722082580, 822, 1566722082799, 1041, 219, true
323, 1566722082580, 822, 1566722082798, 1040, 218, true
324, 1566722082597, 839, 1566722082821, 1063, 224, true
325, 1566722082597, 839, 1566722082820, 1062, 223, true
326, 1566722082598, 840, 1566722082820, 1062, 222, true
327, 1566722082607, 849, 1566722082820, 1062, 213, true
328, 1566722082610, 852, 1566722082822, 1064, 212, true
329, 1566722082611, 853, 1566722082819, 1061, 208, true
330, 1566722082620, 862, 1566722082824, 1066, 204, true
331, 1566722082621, 863, 1566722082826, 1068, 205, true
332, 1566722082622, 864, 1566722082826, 1068, 204, true
333, 1566722082623, 865, 1566722082834, 1076, 211, true
334, 1566722082623, 865, 1566722082831, 1073, 208, true
335, 1566722082623, 865, 1566722082831, 1073, 208, true
336, 1566722082624, 866, 1566722082835, 1077, 211, true
337, 1566722082624, 866, 1566722082841, 1083, 217, true
338, 1566722082626, 868, 1566722082841, 1083, 215, true
339, 1566722082629, 871, 1566722082843, 1085, 214, true
340, 1566722082634, 876, 1566722082840, 1082, 206, true
341, 1566722082635, 877, 1566722082843, 1085, 208, true
342, 1566722082638, 880, 1566722082842, 1084, 204, true
343, 1566722082640, 882, 1566722082846, 1088, 206, true
344, 1566722082640, 882, 1566722082854, 1096, 214, true
345, 1566722082640, 882, 1566722082846, 1088, 206, true
346, 1566722082641, 883, 1566722082845, 1087, 204, true
347, 1566722082644, 886, 1566722082854, 1096, 210, true
348, 1566722082649, 891, 1566722082854, 1096, 205, true
349, 1566722082650, 892, 1566722082859, 1101, 209, true
350, 1566722082651, 893, 1566722082863, 1105, 212, true
351, 1566722082651, 893, 1566722082859, 1101, 208, true
352, 1566722082652, 894, 1566722082861, 1103, 209, true
353, 1566722082653, 895, 1566722082862, 1104, 209, true
354, 1566722082656, 898, 1566722082864, 1106, 208, true
355, 1566722082657, 899, 1566722082862, 1104, 205, true
356, 1566722082660, 902, 1566722082870, 1112, 210, true
357, 1566722082662, 904, 1566722082865, 1107, 203, true
358, 1566722082662, 904, 1566722082870, 1112, 208, true
359, 1566722082663, 905, 1566722082870, 1112, 207, true
360, 1566722082664, 906, 1566722082870, 1112, 206, true
361, 1566722082665, 907, 1566722082872, 1114, 207, true
362, 1566722082666, 908, 1566722082873, 1115, 207, true
363, 1566722082670, 912, 1566722082879, 1121, 209, true
364, 1566722082671, 913, 1566722082879, 1121, 208, true
365, 1566722082673, 915, 1566722082878, 1120, 205, true
366, 1566722082673, 915, 1566722082879, 1121, 206, true
367, 1566722082673, 915, 1566722082879, 1121, 206, true
368, 1566722082674, 916, 1566722082881, 1123, 207, true
369, 1566722082674, 916, 1566722082881, 1123, 207, true
370, 1566722082676, 918, 1566722082881, 1123, 205, true
371, 1566722082679, 921, 1566722082882, 1124, 203, true
372, 1566722082679, 921, 1566722082883, 1125, 204, true
373, 1566722082681, 923, 1566722082888, 1130, 207, true
374, 1566722082681, 923, 1566722082888, 1130, 207, true
375, 1566722082684, 926, 1566722082888, 1130, 204, true
376, 1566722082685, 927, 1566722082890, 1132, 205, true
377, 1566722082686, 928, 1566722082890, 1132, 204, true
378, 1566722082688, 930, 1566722082896, 1138, 208, true
379, 1566722082689, 931, 1566722082896, 1138, 207, true
380, 1566722082695, 937, 1566722082899, 1141, 204, true
381, 1566722082696, 938, 1566722082902, 1144, 206, true
382, 1566722082698, 940, 1566722082902, 1144, 204, true
383, 1566722082698, 940, 1566722082902, 1144, 204, true
384, 1566722082701, 943, 1566722082912, 1154, 211, true
385, 1566722082701, 943, 1566722082912, 1154, 211, true
386, 1566722082705, 947, 1566722082915, 1157, 210, true
387, 1566722082710, 952, 1566722082921, 1163, 211, true
388, 1566722082711, 953, 1566722082917, 1159, 206, true
389, 1566722082711, 953, 1566722082920, 1162, 209, true
390, 1566722082712, 954, 1566722082920, 1162, 208, true
391, 1566722082717, 959, 1566722082926, 1168, 209, true
392, 1566722082718, 960, 1566722082926, 1168, 208, true
393, 1566722082718, 960, 1566722082926, 1168, 208, true
394, 1566722082723, 965, 1566722082931, 1173, 208, true
395, 1566722082725, 967, 1566722082931, 1173, 206, true
396, 1566722082728, 970, 1566722082931, 1173, 203, true
397, 1566722082730, 972, 1566722082935, 1177, 205, true
398, 1566722082731, 973, 1566722082942, 1184, 211, true
399, 1566722082735, 977, 1566722082945, 1187, 210, true
400, 1566722082736, 978, 1566722082945, 1187, 209, true
401, 1566722082742, 984, 1566722082947, 1189, 205, true
402, 1566722082744, 986, 1566722082955, 1197, 211, true
403, 1566722082745, 987, 1566722082954, 1196, 209, true
404, 1566722082746, 988, 1566722082955, 1197, 209, true
405, 1566722082750, 992, 1566722082956, 1198, 206, true
406, 1566722082753, 995, 1566722082959, 1201, 206, true
407, 1566722082756, 998, 1566722082959, 1201, 203, true
408, 1566722082758, 1000, 1566722082966, 1208, 208, true
409, 1566722082758, 1000, 1566722082966, 1208, 208, true
410, 1566722082761, 1003, 1566722082966, 1208, 205, true
411, 1566722082764, 1006, 1566722082973, 1215, 209, true
412, 1566722082765, 1007, 1566722082983, 1225, 218, true
413, 1566722082765, 1007, 1566722082983, 1225, 218, true
414, 1566722082767, 1009, 1566722082982, 1224, 215, true
415, 1566722082767, 1009, 1566722082978, 1220, 211, true
416, 1566722082768, 1010, 1566722082983, 1225, 215, true
417, 1566722082769, 1011, 1566722082984, 1226, 215, true
418, 1566722082770, 1012, 1566722082983, 1225, 213, true
419, 1566722082772, 1014, 1566722082985, 1227, 213, true
420, 1566722082772, 1014, 1566722082985, 1227, 213, true
421, 1566722082773, 1015, 1566722082984, 1226, 211, true
422, 1566722082774, 1016, 1566722082985, 1227, 211, true
423, 1566722082774, 1016, 1566722082984, 1226, 210, true
424, 1566722082775, 1017, 1566722082984, 1226, 209, true
425, 1566722082782, 1024, 1566722082986, 1228, 204, true
426, 1566722082784, 1026, 1566722082990, 1232, 206, true
427, 1566722082786, 1028, 1566722082991, 1233, 205, true
428, 1566722082787, 1029, 1566722082991, 1233, 204, true
429, 1566722082790, 1032, 1566722082997, 1239, 207, true
430, 1566722082792, 1034, 1566722082998, 1240, 206, true
431, 1566722082796, 1038, 1566722083002, 1244, 206, true
432, 1566722082800, 1042, 1566722083004, 1246, 204, true
433, 1566722082819, 1061, 1566722083026, 1268, 207, true
434, 1566722082823, 1065, 1566722083041, 1283, 218, true
435, 1566722082823, 1065, 1566722083034, 1276, 211, true
436, 1566722082823, 1065, 1566722083034, 1276, 211, true
437, 1566722082823, 1065, 1566722083027, 1269, 204, true
438, 1566722082826, 1068, 1566722083031, 1273, 205, true
439, 1566722082827, 1069, 1566722083035, 1277, 208, true
440, 1566722082827, 1069, 1566722083031, 1273, 204, true
441, 1566722082832, 1074, 1566722083041, 1283, 209, true
442, 1566722082833, 1075, 1566722083041, 1283, 208, true
443, 1566722082836, 1078, 1566722083042, 1284, 206, true
444, 1566722082836, 1078, 1566722083042, 1284, 206, true
445, 1566722082837, 1079, 1566722083047, 1289, 210, true
446, 1566722082837, 1079, 1566722083051, 1293, 214, true
447, 1566722082839, 1081, 1566722083050, 1292, 211, true
448, 1566722082843, 1085, 1566722083051, 1293, 208, true
449, 1566722082847, 1089, 1566722083058, 1300, 211, true
450, 1566722082848, 1090, 1566722083060, 1302, 212, true
451, 1566722082854, 1096, 1566722083059, 1301, 205, true
452, 1566722082855, 1097, 1566722083060, 1302, 205, true
453, 1566722082856, 1098, 1566722083070, 1312, 214, true
454, 1566722082857, 1099, 1566722083060, 1302, 203, true
455, 1566722082857, 1099, 1566722083063, 1305, 206, true
456, 1566722082860, 1102, 1566722083068, 1310, 208, true
457, 1566722082865, 1107, 1566722083071, 1313, 206, true
458, 1566722082865, 1107, 1566722083074, 1316, 209, true
459, 1566722082866, 1108, 1566722083074, 1316, 208, true
460, 1566722082866, 1108, 1566722083073, 1315, 207, true
461, 1566722082866, 1108, 1566722083070, 1312, 204, true
462, 1566722082867, 1109, 1566722083080, 1322, 213, true
463, 1566722082873, 1115, 1566722083078, 1320, 205, true
464, 1566722082874, 1116, 1566722083081, 1323, 207, true
465, 1566722082874, 1116, 1566722083081, 1323, 207, true
466, 1566722082875, 1117, 1566722083081, 1323, 206, true
467, 1566722082876, 1118, 1566722083081, 1323, 205, true
468, 1566722082884, 1126, 1566722083095, 1337, 211, true
469, 1566722082884, 1126, 1566722083095, 1337, 211, true
470, 1566722082885, 1127, 1566722083092, 1334, 207, true
471, 1566722082885, 1127, 1566722083095, 1337, 210, true
472, 1566722082885, 1127, 1566722083095, 1337, 210, true
473, 1566722082886, 1128, 1566722083095, 1337, 209, true
474, 1566722082892, 1134, 1566722083097, 1339, 205, true
475, 1566722082892, 1134, 1566722083097, 1339, 205, true
476, 1566722082893, 1135, 1566722083097, 1339, 204, true
477, 1566722082894, 1136, 1566722083099, 1341, 205, true
478, 1566722082894, 1136, 1566722083099, 1341, 205, true
479, 1566722082898, 1140, 1566722083107, 1349, 209, true
480, 1566722082899, 1141, 1566722083107, 1349, 208, true
481, 1566722082903, 1145, 1566722083111, 1353, 208, true
482, 1566722082903, 1145, 1566722083107, 1349, 204, true
483, 1566722082904, 1146, 1566722083111, 1353, 207, true
484, 1566722082904, 1146, 1566722083112, 1354, 208, true
485, 1566722082905, 1147, 1566722083112, 1354, 207, true
486, 1566722082905, 1147, 1566722083111, 1353, 206, true
487, 1566722082907, 1149, 1566722083113, 1355, 206, true
488, 1566722082907, 1149, 1566722083113, 1355, 206, true
489, 1566722082908, 1150, 1566722083117, 1359, 209, true
490, 1566722082910, 1152, 1566722083117, 1359, 207, true
491, 1566722082913, 1155, 1566722083117, 1359, 204, true
492, 1566722082913, 1155, 1566722083117, 1359, 204, true
493, 1566722082914, 1156, 1566722083120, 1362, 206, true
494, 1566722082916, 1158, 1566722083120, 1362, 204, true
495, 1566722082918, 1160, 1566722083122, 1364, 204, true
496, 1566722082918, 1160, 1566722083124, 1366, 206, true
497, 1566722082921, 1163, 1566722083124, 1366, 203, true
498, 1566722082922, 1164, 1566722083133, 1375, 211, true
499, 1566722082923, 1165, 1566722083133, 1375, 210, true
500, 1566722082924, 1166, 1566722083133, 1375, 209, true
501, 1566722082927, 1169, 1566722083134, 1376, 207, true
502, 1566722082928, 1170, 1566722083139, 1381, 211, true
503, 1566722082928, 1170, 1566722083139, 1381, 211, true
504, 1566722082928, 1170, 1566722083139, 1381, 211, true
505, 1566722082929, 1171, 1566722083134, 1376, 205, true
